srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,sload,dload,spkts,dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,sjit,djit,stime,ltime,sintpkt,dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,label
59.166.0.8,36525,149.171.126.7,14988,tcp,FIN,0.034963,3598,48874,31,29,7,24,-,809770.3125,11002717.0,60,62,255,255,602422374,2755907809,60,788,0,0,40.724931,39.545349,1421958386,1421958386,0.58722,0.56518,0.000614,0.000483,0.000131,0,0,0.0,0,0,11,10,1,3,1,1,1,0,0
59.166.0.2,18480,149.171.126.6,6881,tcp,FIN,0.018271,1540,1644,31,29,4,4,-,632258.8125,679984.6875,16,18,255,255,3324363521,1178888739,96,91,0,0,72.485562,2.206941,1424229245,1424229245,1.196867,1.048,0.000562,0.00045,0.000112,0,0,0.0,0,-1,14,8,5,5,4,1,5,0,0
149.171.126.12,1043,175.45.176.0,53,udp,INT,2e-06,264,0,60,0,0,0,dns,528000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424223403,1424223403,0.002,0.0,0.0,0.0,0.0,0,0,0.0,0,-1,19,19,3,3,3,3,19,0,0
59.166.0.5,38134,149.171.126.7,53,udp,CON,0.001114,130,162,31,29,0,0,dns,466786.375,581687.625,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424224866,1424224866,0.009,0.007,0.0,0.0,0.0,0,0,0.0,0,-1,1,1,2,3,1,1,1,0,0
59.166.0.3,60001,149.171.126.0,53,udp,CON,0.001008,146,178,31,29,0,0,dns,579365.0625,706349.1875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421967081,1421967081,0.01,0.002,0.0,0.0,0.0,0,0,0.0,0,0,2,4,3,1,1,1,1,0,0
59.166.0.1,34582,149.171.126.1,21,tcp,FIN,0.83269,2934,3740,31,29,11,15,ftp,27650.14648,35268.82813,52,54,255,255,1249621216,3400815702,56,69,0,0,1417.807731,52.946547,1421970360,1421970360,16.319784,15.701057,0.000661,0.000529,0.000132,0,0,0.0,1,1,1,1,7,5,1,1,5,0,0
59.166.0.6,26116,149.171.126.9,5190,tcp,CON,0.007686,1042,1114,31,30,4,3,-,1007546.188,1054384.625,14,11,255,255,2706659775,561606686,74,101,0,0,33.536516,1.027138,1421948286,1421948286,0.480077,0.7056,0.002017,0.000623,0.001394,0,0,0.0,0,0,7,3,2,5,1,1,2,0,0
59.166.0.9,42970,149.171.126.6,53,udp,CON,0.000996,130,162,31,29,0,0,dns,522088.3438,650602.375,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424245170,1424245170,0.001,0.004,0.0,0.0,0.0,0,0,0.0,0,-1,3,1,3,3,1,1,1,0,0
59.166.0.8,54295,149.171.126.9,21,tcp,FIN,0.835754,2934,3740,31,29,11,15,ftp,27548.77734,35139.52734,52,54,255,255,2392842616,248500752,56,69,0,0,1429.814401,52.531141,1421929391,1421929391,16.375765,15.758773,0.000684,0.000532,0.000152,0,0,0.0,1,1,1,1,6,10,1,1,5,0,0
59.166.0.7,64350,149.171.126.2,6881,tcp,FIN,0.949433,8744,324476,31,29,14,118,-,73180.51563,2723789.75,148,266,255,255,912933350,3062236753,59,1220,0,0,1534.239673,1141.909704,1424243068,1424243069,6.456551,3.581015,0.00058,0.000461,0.000119,0,0,0.0,0,-1,3,5,1,1,1,1,2,0,0
59.166.0.5,50201,149.171.126.0,5190,tcp,FIN,0.005842,2054,2478,31,29,6,6,-,2685381.75,3252311.0,22,24,255,255,2940497138,2940785007,93,103,0,0,15.729417,13.434292,1424222204,1424222204,0.26315,0.22913,0.000684,0.000563,0.000121,0,0,0.0,0,-1,10,9,1,1,1,1,4,0,0
59.166.0.8,49908,149.171.126.2,80,tcp,FIN,1.005181,1580,10168,31,29,3,5,http,11532.25195,76435.99219,12,18,255,255,835913900,836864649,132,565,1,3924,9524.931726,7676.530745,1424255759,1424255760,91.347091,59.096297,0.000686,0.000541,0.000145,0,0,1.0,0,-1,1,2,2,3,1,1,1,0,0
59.166.0.6,55847,149.171.126.8,25,tcp,FIN,0.42721,37288,3380,31,29,18,8,smtp,684834.125,61796.30469,52,42,255,255,2187190307,2192331755,717,80,0,0,733.766995,24.464391,1424238442,1424238442,8.368667,10.407536,0.000649,0.000497,0.000152,0,0,0.0,0,-1,2,1,1,4,1,1,2,0,0
59.166.0.0,9534,149.171.126.5,5190,tcp,FIN,0.004971,2158,1918,31,29,6,5,-,3329712.5,2933816.25,24,20,255,255,1066146156,1066393455,90,96,0,0,12.970895,13.460816,1421968505,1421968505,0.21613,0.224105,0.000751,0.000593,0.000158,0,0,0.0,0,0,7,7,2,3,1,1,1,0,0
59.166.0.4,20715,149.171.126.4,46896,tcp,FIN,0.463427,424,8824,31,29,1,4,ftp-data,6404.460449,139637.9531,8,12,255,255,2996292562,63615752,53,735,0,0,3987.81807,3163.349203,1421935074,1421935074,66.156429,42.082456,0.00064,0.000517,0.000123,0,0,0.0,0,0,3,2,2,5,1,1,1,0,0
59.166.0.8,49837,149.171.126.2,53,udp,CON,0.000961,146,178,31,29,0,0,dns,607700.3125,740894.9375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421938087,1421938087,0.011,0.003,0.0,0.0,0.0,0,0,0.0,0,0,4,3,1,4,1,1,1,0,0
59.166.0.8,49863,149.171.126.2,6881,tcp,FIN,0.020257,1540,1644,31,29,4,4,-,570272.0,613318.875,16,18,255,255,1395952020,1401691545,96,91,0,0,83.094494,2.310094,1424245918,1424245918,1.329533,1.164765,0.000564,0.000453,0.000111,0,0,0.0,0,-1,7,8,7,7,5,1,5,0,0
175.45.176.3,1043,149.171.126.15,53,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424245852,1424245852,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,34,34,10,10,10,10,34,4,1
59.166.0.6,18864,149.171.126.3,22,tcp,FIN,0.006075,3728,5474,31,29,7,7,ssh,4756543.5,6908313.0,32,24,255,255,3617897606,3618233590,117,228,0,0,12.790738,0.342787,1424251909,1424251909,0.209483,0.232652,0.000723,0.0006,0.000123,0,0,0.0,0,-1,1,1,4,1,1,1,1,0,0
59.166.0.3,49367,149.171.126.8,6881,tcp,FIN,0.723377,12622,548216,31,29,21,197,-,138959.3594,6049017.5,218,438,255,255,3558705037,1418058674,58,1252,0,0,207.898959,106.792534,1421942714,1421942715,3.332018,1.654176,0.00151,0.000497,0.001013,0,0,0.0,0,0,6,7,2,1,1,1,1,0,0
59.166.0.2,13155,149.171.126.7,5190,tcp,FIN,0.004417,1036,2262,31,29,4,4,-,1720624.875,3756395.75,12,12,255,255,779361450,2925024152,86,189,0,0,19.039918,0.399734,1424251042,1424251042,0.366273,0.348455,0.000714,0.000581,0.000133,0,0,0.0,0,-1,3,8,1,2,1,1,2,0,0
59.166.0.3,51783,149.171.126.1,25,tcp,FIN,0.025677,37272,3276,31,29,18,8,-,11389493.0,995443.4375,52,40,255,255,1806364622,1807362352,717,82,0,0,30.453121,1.459554,1421945023,1421945023,0.496216,0.643846,0.000697,0.000563,0.000134,0,0,0.0,0,0,14,16,2,5,4,2,2,0,0
175.45.176.1,1043,149.171.126.18,53,udp,INT,4e-06,114,0,254,0,0,0,dns,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424240342,1424240342,0.004,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,19,19,19,19,19,19,19,4,1
59.166.0.6,46135,149.171.126.1,51189,tcp,FIN,0.030145,2854,31142,31,29,7,17,-,740952.0625,8092619.0,46,48,255,255,1329758760,1350248519,62,649,0,0,46.094667,44.360491,1421951784,1421951784,0.662178,0.631745,0.000582,0.000448,0.000134,0,0,0.0,0,0,5,6,1,3,1,1,1,0,0
175.45.176.1,47439,149.171.126.18,53,udp,INT,1e-05,114,0,254,0,0,0,dns,45600000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424239540,1424239540,0.01,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,18,18,18,18,18,6,18,4,1
149.171.126.18,47439,175.45.176.3,53,udp,INT,5e-06,264,0,60,0,0,0,dns,211200000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424231940,1424231940,0.005,0.0,0.0,0.0,0.0,0,0,0.0,0,-1,27,27,25,25,25,25,27,0,0
59.166.0.6,1692,149.171.126.7,6881,tcp,FIN,0.095759,1540,1644,31,29,4,4,-,120636.1875,129742.375,16,18,255,255,1649148179,3859632198,96,91,0,0,621.486007,13.318253,1424254827,1424254827,6.3598,5.600765,0.000708,0.000543,0.000165,0,0,0.0,0,-1,6,4,6,7,4,1,5,0,0
59.166.0.1,24914,149.171.126.8,143,tcp,FIN,0.778747,7810,15446,31,29,30,32,-,79573.97656,157422.1094,122,126,255,255,894983018,896042199,64,123,0,0,436.77795,433.488295,1421942531,1421942532,6.433017,6.225592,0.000689,0.000541,0.000148,0,0,0.0,0,0,9,1,3,4,1,1,2,0,0
59.166.0.0,2662,149.171.126.0,47340,tcp,FIN,0.397552,4896,3080,31,29,7,7,-,95021.53125,59926.75,28,30,255,255,381650144,2534831882,175,103,0,0,823.323118,20.959553,1421941800,1421941800,14.71137,13.69,0.000679,0.000538,0.000141,0,0,0.0,0,0,7,7,2,4,1,1,2,0,0
149.171.126.15,47439,175.45.176.3,53,udp,INT,8e-06,264,0,60,0,0,0,dns,132000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424248200,1424248200,0.008,0.0,0.0,0.0,0.0,0,0,0.0,0,-1,39,39,25,25,25,11,39,0,0
59.166.0.5,41635,149.171.126.0,40060,tcp,FIN,0.016932,2958,31784,31,29,7,18,-,1368769.25,14717222.0,48,50,255,255,783033223,783333027,62,636,0,0,20.627978,19.962544,1421937180,1421937180,0.361457,0.33302,0.000747,0.000603,0.000144,0,0,0.0,0,0,12,9,4,3,1,1,1,0,0
59.166.0.5,24353,149.171.126.8,21511,tcp,FIN,0.084995,3614,46932,31,29,7,24,-,334513.7813,4346232.0,60,62,255,255,3568325249,3568633645,60,757,0,0,81.694325,80.292063,1424243247,1424243248,1.434814,1.383918,0.000712,0.000574,0.000138,0,0,0.0,0,-1,19,6,4,12,1,1,1,0,0
175.45.176.1,47439,149.171.126.18,53,udp,INT,4e-06,114,0,254,0,0,0,dns,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424237839,1424237839,0.004,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,25,25,20,20,20,20,25,4,1
59.166.0.3,38667,149.171.126.4,80,tcp,FIN,0.00385,1052,824,31,29,2,2,http,1913766.25,1541818.25,8,10,255,255,3922601184,3923516321,132,82,1,83,32.756724,0.678623,1424224855,1424224855,0.501714,0.376333,0.00057,0.00046,0.00011,0,0,1.0,0,-1,2,3,4,7,1,1,3,0,0
59.166.0.4,38688,149.171.126.9,35147,tcp,FIN,0.223309,8928,320,31,29,4,1,ftp-data,297023.4063,9565.22168,14,6,255,255,3671041530,1830480671,638,53,0,0,1586.699704,67.922203,1424236004,1424236004,17.177615,44.529199,0.000685,0.000547,0.000138,0,0,0.0,0,-1,2,2,1,1,1,1,2,0,0
59.166.0.1,65066,149.171.126.0,80,tcp,FIN,1.172732,18942,1066890,31,29,2,360,-,128854.6719,7268041.0,355,732,255,255,972704735,973763256,53,1458,0,0,194.975022,118.964908,1421945316,1421945317,3.311492,1.603509,0.000715,0.000562,0.000153,0,0,0.0,0,0,25,11,10,27,18,6,6,0,0
59.166.0.2,20061,149.171.126.2,18911,tcp,FIN,0.004753,4088,2456,31,29,7,7,-,6498632.5,3904902.0,18,18,255,255,103893262,107076146,227,136,0,0,13.000145,0.330737,1424247107,1424247107,0.261235,0.246118,0.00069,0.000565,0.000125,0,0,0.0,0,-1,4,3,3,4,1,1,3,0,0
175.45.176.2,4199,149.171.126.12,80,tcp,FIN,0.286256,782,3940,62,252,2,3,http,19674.69727,99100.10938,10,10,255,255,1636762247,687451840,78,394,1,1531,1611.239618,1930.256265,1424236892,1424236892,31.806222,30.996,0.051078,0.006534,0.044544,0,1,1.0,0,-1,2,2,1,1,1,1,2,1,1
59.166.0.6,40564,149.171.126.1,80,tcp,FIN,1.070557,1684,10168,31,29,3,5,http,11687.37402,71768.25,14,18,255,255,1682156677,1683727510,120,565,1,0,9188.197557,8044.030258,1421966538,1421966539,82.323695,62.888473,0.001611,0.001445,0.000166,0,0,1.0,0,0,3,2,2,3,1,1,1,0,0
59.166.0.5,19055,149.171.126.6,36862,udp,CON,0.001785,536,304,31,29,0,0,-,1801680.75,1021848.75,4,4,0,0,0,0,134,76,0,0,0.637104,0.308771,1424222922,1424222922,0.453,0.220333,0.0,0.0,0.0,0,0,0.0,0,-1,6,4,3,4,1,1,4,0,0
59.166.0.1,30556,149.171.126.7,56373,tcp,FIN,0.066934,2854,30470,31,29,7,17,-,333701.875,3566020.5,46,48,255,255,893808968,925291296,62,635,0,0,85.326404,83.516683,1424261318,1424261318,1.480178,1.412702,0.000675,0.000534,0.000141,0,0,0.0,0,-1,3,6,1,4,1,1,1,0,0
59.166.0.7,14249,149.171.126.9,111,udp,CON,0.004958,568,304,31,29,0,0,-,687373.9375,367890.2813,4,4,0,0,0,0,142,76,0,0,1.975894,1.650154,1424232145,1424232146,1.402667,1.172333,0.0,0.0,0.0,0,0,0.0,0,-1,7,6,5,4,1,1,3,0,0
59.166.0.1,20221,149.171.126.8,53,udp,CON,0.000981,146,178,31,29,0,0,dns,595310.875,725790.0,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421942564,1421942564,0.01,0.006,0.0,0.0,0.0,0,0,0.0,0,0,2,1,2,3,1,1,1,0,0
59.166.0.2,25558,149.171.126.9,53,udp,CON,0.000989,146,178,31,29,0,0,dns,590495.5,719919.125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424229292,1424229292,0.007,0.005,0.0,0.0,0.0,0,0,0.0,0,-1,2,2,2,5,1,1,2,0,0
59.166.0.5,36540,149.171.126.1,80,tcp,FIN,1.005549,1580,10168,31,29,3,5,http,11528.03125,76408.01563,12,18,255,255,285686916,286743245,132,565,2,0,9528.190738,7673.477632,1424236556,1424236557,91.372452,59.118884,0.000652,0.000524,0.000128,0,0,1.0,0,-1,1,3,3,1,1,1,1,0,0
59.166.0.2,40838,149.171.126.0,1636,tcp,FIN,0.008354,2334,15722,31,29,7,12,-,2173809.0,14660283.0,36,38,255,255,4149454520,2004367681,65,414,0,0,13.775739,13.665876,1421972430,1421972430,0.227429,0.21027,0.000699,0.000563,0.000136,0,0,0.0,0,0,12,2,2,5,1,1,2,0,0
59.166.0.1,27604,149.171.126.0,80,tcp,FIN,3.057584,19514,1087890,31,29,2,370,http,50918.63281,2842589.5,366,746,255,255,353461664,2499887645,53,1458,1,524288,723.288398,464.336456,1421965727,1421965730,8.376082,4.103417,0.000676,0.00053,0.000146,0,0,1.0,0,0,4,4,1,2,2,1,1,0,0
59.166.0.6,38748,149.171.126.1,46005,tcp,FIN,0.079529,3182,38766,31,29,7,20,-,313948.375,3827434.0,52,54,255,255,3507692872,1598047923,61,718,0,0,85.695456,83.32788,1424250592,1424250592,1.5845,1.489113,0.000763,0.000601,0.000162,0,0,0.0,0,-1,4,7,2,4,1,1,3,0,0
59.166.0.4,18707,149.171.126.1,53,udp,CON,0.001077,146,178,31,29,0,0,dns,542246.9375,661095.625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421946744,1421946744,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0,0,2,2,2,4,1,1,1,0,0
59.166.0.1,2944,149.171.126.1,53,udp,CON,0.001026,146,178,31,29,0,0,dns,569200.75,693957.125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421947456,1421947456,0.002,0.011,0.0,0.0,0.0,0,0,0.0,0,0,2,7,3,1,1,1,1,0,0
59.166.0.5,32197,149.171.126.9,53,udp,CON,0.001042,146,178,31,29,0,0,dns,560460.625,683301.3125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421931057,1421931057,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0,0,1,3,1,1,1,1,1,0,0
59.166.0.8,10005,149.171.126.2,8264,tcp,FIN,0.070066,2958,33044,31,29,7,18,-,330773.8438,3697542.5,48,50,255,255,3074236663,1046653533,62,661,0,0,84.154581,81.751985,1424222105,1424222105,1.516304,1.420286,0.000586,0.000467,0.000119,0,0,0.0,0,-1,8,6,1,2,1,1,1,0,0
59.166.0.9,45157,149.171.126.3,43049,tcp,FIN,0.009986,2334,16290,31,29,7,12,-,1818546.0,12707390.0,36,38,255,255,2673610737,528527124,65,429,0,0,17.700545,16.318206,1421935579,1421935579,0.276229,0.255027,0.000663,0.000539,0.000124,0,0,0.0,0,0,7,5,2,2,1,1,1,0,0
59.166.0.6,37317,149.171.126.9,12194,tcp,FIN,0.017197,2854,31142,31,29,7,17,-,1298831.25,14185730.0,46,48,255,255,3688708028,3703860684,62,649,0,0,0.0,19.481791,1421952017,1421952017,0.372333,0.354362,0.000692,0.000538,0.000154,0,0,0.0,0,0,4,6,2,3,1,1,1,0,0
59.166.0.3,17237,149.171.126.0,6881,tcp,FIN,0.021138,1540,1644,31,29,4,4,-,546503.9375,587756.6875,16,18,255,255,1007205930,3161986196,96,91,0,0,88.935068,2.366035,1421960527,1421960527,1.387733,1.216353,0.000579,0.000456,0.000123,0,0,0.0,0,0,13,11,5,7,4,1,4,0,0
59.166.0.0,45697,149.171.126.9,53,udp,CON,0.001095,146,178,31,29,0,0,dns,533333.375,650228.3125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424248315,1424248315,0.034,0.007,0.0,0.0,0.0,0,0,0.0,0,-1,2,2,1,2,2,1,1,0,0
175.45.176.3,46796,149.171.126.13,179,tcp,FIN,0.609942,618,268,254,252,2,1,-,7305.612305,2937.984131,10,6,255,255,3938126188,2017030235,62,45,0,0,3393.601245,156.956609,1424249572,1424249573,64.149111,103.893,0.167783,0.090476,0.077307,0,1,0.0,0,-1,4,3,1,1,1,1,2,6,1
59.166.0.2,46070,149.171.126.8,6102,tcp,FIN,0.020914,3302,40690,31,29,7,21,-,1239743.75,15286985.0,54,56,255,255,1629459399,3775159729,61,727,0,0,20.859127,20.263349,1424251612,1424251612,0.388641,0.369691,0.000705,0.000579,0.000126,0,0,0.0,0,-1,2,6,9,2,1,1,1,0,0
59.166.0.7,58657,149.171.126.4,143,tcp,FIN,1.160099,7816,15420,31,29,30,32,-,53457.50391,105494.4453,122,126,255,255,2074596084,4254515230,64,122,0,0,594.782287,591.823792,1424242887,1424242888,9.584463,9.42717,0.000689,0.000553,0.000136,0,0,0.0,0,-1,1,3,2,2,1,1,1,0,0
175.45.176.0,22252,149.171.126.18,443,tcp,FIN,0.362505,3026,3744,254,252,3,4,ssl,61218.46875,75739.64844,12,12,255,255,2421315589,2081335269,252,312,0,0,1602.256986,1966.933457,1421930150,1421930150,32.955001,32.283455,0.050709,0.006774,0.043935,0,1,0.0,0,0,1,1,1,1,1,1,1,4,1
175.45.176.1,47439,149.171.126.14,53,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424251999,1424251999,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,22,22,6,6,6,6,23,4,1
10.40.85.1,0,224.0.0.5,0,ospf,REQ,0.0,384,0,1,0,0,0,-,51.195553,0.0,6,0,0,0,0,0,64,0,0,0,1.825857,0.0,1421956840,1421956890,10000.871,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2,4,4,2,2,4,2,0,0
59.166.0.9,25181,149.171.126.8,25,tcp,FIN,1.760849,37224,3380,31,29,18,8,smtp,165869.9844,14992.76758,52,42,255,255,1509710887,3687922801,716,80,0,0,2628.521945,82.696609,1424247289,1424247290,34.519198,42.934855,0.00064,0.000517,0.000123,0,0,0.0,0,-1,1,1,2,4,1,1,1,0,0
59.166.0.4,2633,149.171.126.3,25,tcp,FIN,0.021125,37316,3380,31,29,18,8,smtp,13859976.0,1249704.125,52,42,255,255,2385740782,237369680,718,80,0,0,22.098302,0.838695,1424241037,1424241037,0.407608,0.501512,0.000684,0.000559,0.000125,0,0,0.0,0,-1,1,2,4,7,1,1,3,0,0
59.166.0.5,49672,149.171.126.1,80,tcp,FIN,1.342247,1684,10168,31,29,3,5,http,9321.682617,57241.32813,14,18,255,255,996247536,997714674,120,565,1,3924,10055.8598,8802.989269,1424238322,1424238323,103.220002,78.924353,0.000657,0.000532,0.000125,0,0,1.0,0,-1,2,2,1,2,1,1,2,0,0
59.166.0.4,33104,149.171.126.1,53,udp,CON,0.001105,146,178,31,29,0,0,dns,528506.75,644343.875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424233377,1424233377,0.008,0.007,0.0,0.0,0.0,0,0,0.0,0,-1,2,3,5,4,2,1,2,0,0
59.166.0.1,44139,149.171.126.7,45113,tcp,FIN,0.458528,4888,3080,31,29,7,7,-,82245.79688,51957.56641,28,30,255,255,2196347657,478677207,175,103,0,0,1040.266729,27.415641,1421957695,1421957696,16.96937,15.794518,0.000621,0.000486,0.000135,0,0,0.0,0,0,9,9,12,6,1,1,2,0,0
59.166.0.7,9288,149.171.126.4,6881,tcp,FIN,11.752468,24640,1094788,31,29,38,390,-,16734.52734,744363.125,438,858,255,255,3719601933,1583787419,56,1276,0,0,10371.57639,7412.31629,1424231487,1424231498,26.89281,13.745025,0.000602,0.000469,0.000133,0,0,0.0,0,-1,1,5,2,2,1,1,2,0,0
59.166.0.9,43816,149.171.126.8,53,udp,CON,0.001079,146,178,31,29,0,0,dns,541241.9375,659870.25,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424236801,1424236801,0.009,0.007,0.0,0.0,0.0,0,0,0.0,0,-1,2,3,2,2,1,1,1,0,0
59.166.0.8,26049,149.171.126.1,80,tcp,FIN,1.112829,1580,10168,31,29,3,5,http,10416.69531,69042.05469,12,18,255,255,2460344152,311768337,132,565,1,3924,9599.707812,7740.206999,1424249706,1424249707,101.136636,65.427762,0.000695,0.000554,0.000141,0,0,1.0,0,-1,1,1,2,2,1,1,2,0,0
59.166.0.5,5445,149.171.126.6,111,udp,CON,0.007085,568,312,31,29,0,0,-,481016.2188,264220.1875,4,4,0,0,0,0,142,78,0,0,2.814286,2.653536,1424256820,1424256820,1.996,1.884333,0.0,0.0,0.0,0,0,0.0,0,-1,5,6,4,5,1,1,3,0,0
59.166.0.2,46311,149.171.126.6,52691,tcp,FIN,0.284894,4342,66694,31,29,7,30,-,120297.375,1847508.25,74,74,255,255,42304205,2285059143,59,901,0,0,0.0,5.84326,1421952340,1421952340,3.897589,3.895315,0.000668,0.000533,0.000135,0,0,0.0,0,0,4,8,3,5,1,1,1,0,0
175.45.176.3,1043,149.171.126.15,53,udp,INT,3e-06,114,0,254,0,0,0,dns,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424246838,1424246838,0.003,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,19,19,22,23,19,19,28,4,1
59.166.0.8,45740,149.171.126.8,45953,udp,CON,0.035104,520,304,31,29,0,0,-,88878.76563,51959.89063,4,4,0,0,0,0,130,76,0,0,9.411591,10.370664,1421929348,1421929348,6.665,7.338667,0.0,0.0,0.0,0,0,0.0,0,0,5,6,4,5,1,1,3,0,0
175.45.176.3,1043,149.171.126.15,53,udp,INT,3e-06,114,0,254,0,0,0,dns,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424244642,1424244642,0.003,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,53,53,53,53,53,29,53,4,1
59.166.0.8,49775,149.171.126.1,53,udp,CON,0.001071,130,162,31,29,0,0,dns,485527.5313,605042.0,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424230881,1424230881,0.01,0.007,0.0,0.0,0.0,0,0,0.0,0,-1,1,1,1,1,1,1,1,0,0
59.166.0.2,21427,149.171.126.3,111,udp,CON,0.004962,568,312,31,29,0,0,-,686819.8125,377267.2188,4,4,0,0,0,0,142,78,0,0,1.83353,1.584155,1421931000,1421931000,1.304,1.127667,0.0,0.0,0.0,0,0,0.0,0,0,3,5,4,6,1,1,3,0,0
59.166.0.0,26403,149.171.126.5,49146,tcp,FIN,0.002937,8928,216,31,29,4,1,ftp-data,22583588.0,441266.5938,14,4,255,255,2312462773,178067410,638,54,0,0,0.0,1.068439,1421941893,1421941893,0.225923,0.759,0.000656,0.000522,0.000134,0,0,0.0,0,0,1,4,1,3,1,1,1,0,0
59.166.0.5,21809,149.171.126.6,59490,tcp,FIN,0.026958,3390,44426,31,29,7,22,-,988203.875,12956748.0,56,58,255,255,1017006243,1017310872,61,766,0,0,27.652168,27.370701,1421952277,1421952277,0.484182,0.462175,0.000764,0.000604,0.00016,0,0,0.0,0,0,5,5,2,6,1,1,1,0,0
59.166.0.9,24621,149.171.126.1,25076,tcp,FIN,0.026297,3926,55114,31,29,7,27,-,1176408.0,16520212.0,66,68,255,255,2877215685,727943988,59,811,0,0,21.972437,21.023619,1424224398,1424224398,0.411841,0.389152,0.000755,0.000605,0.00015,0,0,0.0,0,-1,5,4,1,5,1,1,1,0,0
59.166.0.2,18372,149.171.126.4,19115,tcp,FIN,0.016893,2974,32400,31,29,7,18,-,1379506.375,15036761.0,48,50,255,255,112999061,2262880940,62,648,0,0,19.453954,18.642506,1424254573,1424254573,0.360543,0.33249,0.000717,0.000592,0.000125,0,0,0.0,0,-1,2,7,2,2,1,1,1,0,0
59.166.0.1,25769,149.171.126.2,53,udp,CON,0.001075,146,178,31,29,0,0,dns,543255.8125,662325.5625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421936915,1421936915,0.007,0.008,0.0,0.0,0.0,0,0,0.0,0,0,1,1,2,2,1,1,1,0,0
175.45.176.0,47770,149.171.126.18,80,tcp,FIN,0.953636,68197,612,254,252,27,1,http,562571.0625,4773.30957,60,14,255,255,3924564566,3109131972,1137,44,1,0,1496.272034,92.233,1424238695,1424238696,15.11061,68.401234,0.140437,0.064411,0.076026,0,1,1.0,0,-1,2,2,22,1,1,1,2,6,1
59.166.0.8,6187,149.171.126.3,4219,tcp,FIN,0.011584,2438,20576,31,29,7,13,-,1639502.75,13854973.0,38,40,255,255,1476104707,1491784355,64,514,0,0,17.79274,17.085048,1424244311,1424244311,0.303216,0.284385,0.000614,0.000488,0.000126,0,0,0.0,0,-1,4,2,1,6,1,1,2,0,0
59.166.0.8,30483,149.171.126.2,80,tcp,FIN,0.003957,1060,824,31,29,2,2,http,1876168.75,1500126.375,8,10,255,255,179138752,2325494973,133,82,1,83,33.530323,0.714203,1424241141,1424241141,0.517286,0.384444,0.000616,0.000492,0.000124,0,0,1.0,0,-1,1,2,4,2,1,1,2,0,0
175.45.176.2,25300,149.171.126.15,111,udp,INT,9e-06,168,0,254,0,0,0,-,74666664.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1424257244,1424257244,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,1,1,1,1,1,1,1,2,1
